event_date_kst,user_pseudo_id,event_timestamp_kst,user_first_touch_timestamp_kst,event_name,key,string_value,int_value,geo_continent,geo_country,traffic_source_medium,traffic_source
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:05,2021-08-03 13:14:13,user_engagement,ignore_referrer,true,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:05,2021-08-03 13:14:13,user_engagement,ga_session_id,,1627964052.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:05,2021-08-03 13:14:13,user_engagement,page_referrer,https://datarian-kr.github.io/,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:05,2021-08-03 13:14:13,user_engagement,engaged_session_event,,1.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:05,2021-08-03 13:14:13,user_engagement,page_location,https://datarian-kr.github.io/blog/,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:05,2021-08-03 13:14:13,user_engagement,session_engaged,1,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:05,2021-08-03 13:14:13,user_engagement,ga_session_number,,1.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:05,2021-08-03 13:14:13,user_engagement,page_title,Blog,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:11,2021-08-03 13:14:13,page_view,session_engaged,1,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:11,2021-08-03 13:14:13,page_view,engaged_session_event,,1.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:11,2021-08-03 13:14:13,page_view,ga_session_number,,1.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:11,2021-08-03 13:14:13,page_view,ignore_referrer,true,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:11,2021-08-03 13:14:13,page_view,ga_session_id,,1627964052.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:11,2021-08-03 13:14:13,page_view,page_referrer,https://datarian-kr.github.io/blog/,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:11,2021-08-03 13:14:13,page_view,page_title,한국 기후위기 데이터로 글쓰고 100만원 받기,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:11,2021-08-03 13:14:13,page_view,page_location,https://datarian-kr.github.io/blog/soprize-review/season_f,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:15,2021-08-03 13:14:13,user_engagement,page_title,한국 기후위기 데이터로 글쓰고 100만원 받기,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:15,2021-08-03 13:14:13,user_engagement,ga_session_id,,1627964052.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:15,2021-08-03 13:14:13,user_engagement,page_location,https://datarian-kr.github.io/blog/soprize-review/season_f,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:15,2021-08-03 13:14:13,user_engagement,page_referrer,https://datarian-kr.github.io/blog/,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:15,2021-08-03 13:14:13,user_engagement,engaged_session_event,,1.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:15,2021-08-03 13:14:13,user_engagement,ignore_referrer,true,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:15,2021-08-03 13:14:13,user_engagement,engagement_time_msec,,9403.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:15,2021-08-03 13:14:13,user_engagement,session_engaged,1,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:15,2021-08-03 13:14:13,user_engagement,ga_session_number,,1.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:20,2021-08-03 13:14:13,page_view,ignore_referrer,true,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:20,2021-08-03 13:14:13,page_view,engaged_session_event,,1.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:20,2021-08-03 13:14:13,page_view,page_referrer,https://datarian-kr.github.io/,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:20,2021-08-03 13:14:13,page_view,page_location,https://datarian-kr.github.io/blog/,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:20,2021-08-03 13:14:13,page_view,session_engaged,1,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:20,2021-08-03 13:14:13,page_view,ga_session_number,,1.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:20,2021-08-03 13:14:13,page_view,page_title,Blog,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:20,2021-08-03 13:14:13,page_view,ga_session_id,,1627964052.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:21,2021-08-03 13:14:13,user_engagement,session_engaged,1,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:21,2021-08-03 13:14:13,user_engagement,engaged_session_event,,1.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:21,2021-08-03 13:14:13,user_engagement,page_location,https://datarian-kr.github.io/blog/,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:21,2021-08-03 13:14:13,user_engagement,ga_session_id,,1627964052.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:21,2021-08-03 13:14:13,user_engagement,ignore_referrer,true,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:21,2021-08-03 13:14:13,user_engagement,page_title,Blog,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:21,2021-08-03 13:14:13,user_engagement,engagement_time_msec,,6146.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:21,2021-08-03 13:14:13,user_engagement,page_referrer,https://datarian-kr.github.io/,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:21,2021-08-03 13:14:13,user_engagement,ga_session_number,,1.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:26,2021-08-03 13:14:13,page_view,page_location,https://datarian-kr.github.io/blog/book-sql/,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:26,2021-08-03 13:14:13,page_view,page_referrer,https://datarian-kr.github.io/blog/,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:26,2021-08-03 13:14:13,page_view,ga_session_id,,1627964052.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:26,2021-08-03 13:14:13,page_view,engaged_session_event,,1.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:26,2021-08-03 13:14:13,page_view,session_engaged,1,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:26,2021-08-03 13:14:13,page_view,ga_session_number,,1.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:26,2021-08-03 13:14:13,page_view,page_title,데이터 분석을 위한 SQL 참고도서 추천,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:26,2021-08-03 13:14:13,page_view,ignore_referrer,true,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:37,2021-08-03 13:14:13,scroll,engagement_time_msec,,10922.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:37,2021-08-03 13:14:13,scroll,ga_session_id,,1627964052.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:37,2021-08-03 13:14:13,scroll,page_location,https://datarian-kr.github.io/blog/book-sql/,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:37,2021-08-03 13:14:13,scroll,ga_session_number,,1.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:37,2021-08-03 13:14:13,scroll,engaged_session_event,,1.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:37,2021-08-03 13:14:13,scroll,page_title,데이터 분석을 위한 SQL 참고도서 추천,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:37,2021-08-03 13:14:13,scroll,percent_scrolled,,90.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:37,2021-08-03 13:14:13,scroll,ignore_referrer,true,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:37,2021-08-03 13:14:13,scroll,page_referrer,https://datarian-kr.github.io/blog/,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 13:15:37,2021-08-03 13:14:13,scroll,session_engaged,1,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 15:28:44,2021-08-03 13:14:13,session_start,ga_session_number,,2.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 15:28:44,2021-08-03 13:14:13,session_start,page_referrer,https://datarian-kr.github.io/blog/,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 15:28:44,2021-08-03 13:14:13,session_start,ignore_referrer,true,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 15:28:44,2021-08-03 13:14:13,session_start,ga_session_id,,1627972124.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 15:28:44,2021-08-03 13:14:13,session_start,page_location,https://datarian-kr.github.io/blog/book-sql/,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 15:28:44,2021-08-03 13:14:13,session_start,page_title,데이터 분석을 위한 SQL 참고도서 추천,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 15:28:44,2021-08-03 13:14:13,page_view,ga_session_number,,2.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 15:28:44,2021-08-03 13:14:13,page_view,ignore_referrer,true,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 15:28:44,2021-08-03 13:14:13,page_view,session_engaged,0,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 15:28:44,2021-08-03 13:14:13,page_view,ga_session_id,,1627972124.0,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 15:28:44,2021-08-03 13:14:13,page_view,page_referrer,https://datarian-kr.github.io/blog/,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 15:28:44,2021-08-03 13:14:13,page_view,page_title,데이터 분석을 위한 SQL 참고도서 추천,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 15:28:44,2021-08-03 13:14:13,page_view,page_location,https://datarian-kr.github.io/blog/book-sql/,,Asia,South Korea,(none),(direct)
2021-08-03,88abe3475462a2cc44f5f624f921510fa8ba19f5,2021-08-03 15:28:44,2021-08-03 13:14:13,page_view,entrances,,1.0,Asia,South Korea,(none),(direct)
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:18,2021-08-09 7:56:18,first_visit,page_title,내가 만약 카톡 선물하기의 분석가라면,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:18,2021-08-09 7:56:18,first_visit,ga_session_number,,1.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:18,2021-08-09 7:56:18,first_visit,page_referrer,https://brunch.co.kr,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:18,2021-08-09 7:56:18,first_visit,engaged_session_event,,1.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:18,2021-08-09 7:56:18,first_visit,page_location,https://datarian-kr.github.io/blog/product-study/kakaotalk-gift,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:18,2021-08-09 7:56:18,first_visit,session_engaged,,1.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:18,2021-08-09 7:56:18,first_visit,ga_session_id,,1628463377.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:18,2021-08-09 7:56:18,session_start,page_location,https://datarian-kr.github.io/blog/product-study/kakaotalk-gift,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:18,2021-08-09 7:56:18,session_start,ga_session_id,,1628463377.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:18,2021-08-09 7:56:18,session_start,ga_session_number,,1.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:18,2021-08-09 7:56:18,session_start,page_referrer,https://brunch.co.kr,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:18,2021-08-09 7:56:18,session_start,engaged_session_event,,1.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:18,2021-08-09 7:56:18,session_start,page_title,내가 만약 카톡 선물하기의 분석가라면,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:18,2021-08-09 7:56:18,page_view,page_location,https://datarian-kr.github.io/blog/product-study/kakaotalk-gift,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:18,2021-08-09 7:56:18,page_view,campaign,(referral),,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:18,2021-08-09 7:56:18,page_view,medium,referral,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:18,2021-08-09 7:56:18,page_view,engaged_session_event,,1.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:18,2021-08-09 7:56:18,page_view,session_engaged,0,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:18,2021-08-09 7:56:18,page_view,ga_session_id,,1628463377.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:18,2021-08-09 7:56:18,page_view,entrances,,1.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:18,2021-08-09 7:56:18,page_view,page_referrer,https://brunch.co.kr,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:18,2021-08-09 7:56:18,page_view,ga_session_number,,1.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:18,2021-08-09 7:56:18,page_view,source,brunch.co.kr,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:18,2021-08-09 7:56:18,page_view,page_title,내가 만약 카톡 선물하기의 분석가라면,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:24,2021-08-09 7:56:18,user_engagement,campaign,(referral),,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:24,2021-08-09 7:56:18,user_engagement,session_engaged,0,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:24,2021-08-09 7:56:18,user_engagement,ga_session_id,,1628463377.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:24,2021-08-09 7:56:18,user_engagement,ga_session_number,,1.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:24,2021-08-09 7:56:18,user_engagement,page_title,내가 만약 카톡 선물하기의 분석가라면,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:24,2021-08-09 7:56:18,user_engagement,engaged_session_event,,1.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:24,2021-08-09 7:56:18,user_engagement,page_referrer,https://brunch.co.kr,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:24,2021-08-09 7:56:18,user_engagement,medium,referral,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:24,2021-08-09 7:56:18,user_engagement,source,brunch.co.kr,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:24,2021-08-09 7:56:18,user_engagement,page_location,https://datarian-kr.github.io/blog/product-study/kakaotalk-gift,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:24,2021-08-09 7:56:18,user_engagement,engagement_time_msec,,6615.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:29,2021-08-09 7:56:18,page_view,engaged_session_event,,1.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:29,2021-08-09 7:56:18,page_view,page_referrer,https://datarian-kr.github.io/blog/product-study/kakaotalk-gift,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:29,2021-08-09 7:56:18,page_view,ga_session_id,,1628463377.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:29,2021-08-09 7:56:18,page_view,session_engaged,1,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:29,2021-08-09 7:56:18,page_view,page_title,Blog,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:29,2021-08-09 7:56:18,page_view,page_location,https://datarian-kr.github.io/blog/,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:29,2021-08-09 7:56:18,page_view,ignore_referrer,true,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:29,2021-08-09 7:56:18,page_view,ga_session_number,,1.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:44,2021-08-09 7:56:18,scroll,ga_session_id,,1628463377.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:44,2021-08-09 7:56:18,scroll,session_engaged,1,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:44,2021-08-09 7:56:18,scroll,ga_session_number,,1.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:44,2021-08-09 7:56:18,scroll,engaged_session_event,,1.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:44,2021-08-09 7:56:18,scroll,page_title,Blog,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:44,2021-08-09 7:56:18,scroll,engagement_time_msec,,14412.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:44,2021-08-09 7:56:18,scroll,ignore_referrer,true,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:44,2021-08-09 7:56:18,scroll,percent_scrolled,,90.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:44,2021-08-09 7:56:18,scroll,page_location,https://datarian-kr.github.io/blog/,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:44,2021-08-09 7:56:18,scroll,page_referrer,https://datarian-kr.github.io/blog/product-study/kakaotalk-gift,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:46,2021-08-09 7:56:18,user_engagement,engaged_session_event,,1.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:46,2021-08-09 7:56:18,user_engagement,page_title,Blog,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:46,2021-08-09 7:56:18,user_engagement,ignore_referrer,true,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:46,2021-08-09 7:56:18,user_engagement,engagement_time_msec,,7023.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:46,2021-08-09 7:56:18,user_engagement,ga_session_number,,1.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:46,2021-08-09 7:56:18,user_engagement,ga_session_id,,1628463377.0,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:46,2021-08-09 7:56:18,user_engagement,page_location,https://datarian-kr.github.io/blog/,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:46,2021-08-09 7:56:18,user_engagement,session_engaged,1,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:46,2021-08-09 7:56:18,user_engagement,page_referrer,https://datarian-kr.github.io/blog/product-study/kakaotalk-gift,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:51,2021-08-09 7:56:18,page_view,page_referrer,https://datarian-kr.github.io/blog/,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:51,2021-08-09 7:56:18,page_view,ignore_referrer,true,,Asia,South Korea,referral,brunch.co.kr
2021-08-09,3264f06ee6a4ade10933dc5cec297a79f1251497,2021-08-09 7:56:51,2021-08-09 7:56:18,page_view,engaged_session_event,,1.0,Asia,South Korea,referral,brunch.co.kr
